acompanh,algum,aparec,api,atend,atendimnt,atras,atualiz,atualizaca,baix,bolet,bug,cadastr,carreg,carta,chat,cheg,conclu,consegu,consult,dashboard,demor,duas,emit,enquant,erro,etap,extrat,faz,fic,informaco,integr,integraca,limit,login,mesm,msg,naum,notificaco,nov,onboarding,pagament,ped,performanc,platafrom,ploblem,precis,probelm,qdo,rap,receb,relatori,repet,resolv,respond,sald,simpl,sitem,solicitaca,suport,tent,transferenc,trav,travan,usabil,vcs,vez,virtual
0.0,0.0,0.17220537234976682,0.32149088891010213,0.0,0.0,0.0,0.0,0.17643979429173418,0.0,0.30217952467763387,0.0,0.0,0.1759190023311122,0.0,0.0,0.0,0.0,0.17220537234976682,0.0,0.0,0.2539020572956084,0.0,0.30217952467763387,0.0,0.13011970548739774,0.0,0.0,0.0,0.17643979429173418,0.0,0.0,0.6290113496404026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15443250324223484,0.0,0.0,0.1716587622210752,0.0,0.17643979429173418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.3012710640365314,0.0,0.0,0.0,0.0,0.5203523900437846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30685605692885337,0.2279063016773933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3012710640365314,0.30685605692885337,0.27049047291402445,0.0,0.3012710640365314,0.0,0.0,0.0,0.0,0.3012710640365314,0.0,0.22967088723549353,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27974649985569394,0.0,0.4791077018422118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4791077018422118,0.2777726976924146,0.20630568244806968,0.0,0.0,0.0,0.27974649985569394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.256975218037609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2777726976924146,0.0,0.0,0.0,0.0,0.0,0.27974649985569394,0.0,0.0,0.0,0.20790302321979254,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.2172527365136346,0.0,0.0,0.0,0.21625105573920364,0.0,0.0,0.0,0.0,0.0,0.0,0.22193781842970678,0.0,0.0,0.21625105573920364,0.0,0.2172527365136346,0.0,0.0,0.16016026678271997,0.0,0.0,0.0,0.16415784075579473,0.0,0.0,0.36967252845725634,0.0,0.22057024668223738,0.0,0.0,0.0,0.0,0.22057024668223738,0.0,0.0,0.20447569073344324,0.22057024668223738,0.0,0.0,0.22057024668223738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38966129195877786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22057024668223738,0.0,0.36967252845725634,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.20986056234657163,0.0,0.0,0.0,0.0,0.20508692544613094,0.0,0.21110321146642547,0.0,0.0,0.0,0.2936039857519991,0.21048010455432256,0.0,0.0,0.20508692544613094,0.20986056234657163,0.0,0.0,0.0,0.3037837348892574,0.0,0.0,0.20961373447320988,0.15568306352725086,0.20986056234657163,0.0,0.0,0.21110321146642547,0.0,0.3615458086137371,0.0,0.0,0.0,0.0,0.0,0.0,0.19391947289066322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20986056234657163,0.0,0.0,0.0,0.20961373447320988,0.18477236113373904,0.20986056234657163,0.0,0.0,0.0,0.21110321146642547,0.0,0.0,0.0,0.15688845400359605,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.15803383083776446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.442111558841205,0.29349082852152614,0.0,0.15997541673251525,0.0,0.16096347768187125,0.1195498347686599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31251482568061445,0.0,0.0,0.0,0.15803383083776446,0.16096347768187125,0.0,0.0,0.15803383083776446,0.0,0.5655898042727447,0.0,0.0,0.15803383083776446,0.0,0.2409509207783202,0.0,0.15997541673251525,0.0,0.0,0.0,0.15997541673251525,0.0
0.0,0.0,0.18082824873777967,0.0,0.0,0.35453733951309824,0.17999450927312954,0.0,0.18527470179400354,0.31196356291097216,0.0,0.34793647451886767,0.0,0.0,0.0,0.34176441631113136,0.17999450927312954,0.0,0.18082824873777967,0.0,0.0,0.0,0.0,0.0,0.0,0.1366352172902674,0.0,0.0,0.0,0.18527470179400354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17019339621738602,0.0,0.0,0.0,0.0,0.3305064301841249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.162165434959629,0.0,0.0,0.0,0.0,0.18527470179400354,0.3503973418084503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.15769753835279654,0.0,0.15751516669287208,0.0,0.15697044697121953,0.0,0.0,0.0,0.0,0.0,0.0,0.1610983051141368,0.0,0.0,0.15697044697121953,0.0,0.15769753835279654,0.44066055678425425,0.2925275969855828,0.11625574995681129,0.0,0.0,0.16043519848957302,0.23831494879121617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14842304681224597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15751516669287208,0.16043519848957302,0.1414219851021604,0.0,0.15751516669287208,0.0,0.5637335488707346,0.0,0.0,0.15751516669287208,0.0,0.12008006212973674,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.14876230729302067,0.0,0.0,0.0,0.0,0.0,0.5226894998625377,0.0,0.0,0.15214633659057358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10979560865638438,0.15058998429091122,0.5226894998625377,0.1515200777132698,0.11253608902857377,0.0,0.0,0.0,0.0,0.1512088170958141,0.0,0.0,0.0,0.0,0.1512088170958141,0.0,0.0,0.14017542159798183,0.1512088170958141,0.0,0.0,0.1512088170958141,0.0,0.0,0.0,0.0,0.0,0.0,0.14876230729302067,0.1515200777132698,0.13356339740145545,0.0,0.14876230729302067,0.0,0.0,0.0,0.0,0.14876230729302067,0.1512088170958141,0.22681482015175708,0.0,0.15058998429091122,0.0,0.0,0.0,0.15058998429091122,0.0
0.4707191664545186,0.1358546712257303,0.13337939313742947,0.0,0.0,0.0,0.13276442470962027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13276442470962027,0.1358546712257303,0.13337939313742947,0.0,0.0,0.09832823986945419,0.13486193371935962,0.0,0.0,0.10078249659876921,0.1358546712257303,0.0,0.0,0.0,0.0,0.0,0.0,0.38561151347797307,0.0,0.0,0.0,0.0,0.12553509787284886,0.0,0.0,0.38852511239324344,0.0,0.0,0.0,0.26345518935403994,0.1358546712257303,0.0,0.0,0.0,0.0,0.0,0.1358546712257303,0.0,0.13295602349307492,0.0,0.0,0.25845400336288954,0.0,0.0,0.10156281437277798,0.0,0.13486193371935962,0.0,0.24761429449744227,0.0,0.13486193371935962,0.0
0.5528832374095237,0.0,0.1566607776712758,0.2924706237886111,0.15647960498863667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16003918656132646,0.0,0.0,0.0,0.0,0.1566607776712758,0.0,0.0,0.23098288517664065,0.15840209583918125,0.0,0.0,0.11837409004063924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2264600181461778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45634220414866106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15647960498863667,0.0,0.14049222579717674,0.0,0.15647960498863667,0.0,0.0,0.0,0.0,0.15647960498863667,0.0,0.11929061234915639,0.0,0.15840209583918125,0.0,0.0,0.0,0.15840209583918125,0.0
0.0,0.2703082612963167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2703082612963167,0.0,0.0,0.0,0.0,0.0,0.0,0.26999033775440934,0.20052561445936995,0.2703082612963167,0.0,0.4515703336273538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2703082612963167,0.0,0.0,0.0,0.26999033775440934,0.0,0.2703082612963167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2020782025216564,0.4515703336273538,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.1679533389061601,0.0,0.0,0.16470252846539385,0.0,0.16413295337402456,0.0,0.0,0.0,0.0,0.0,0.0,0.1684491642352337,0.0,0.31164730098614046,0.16413295337402456,0.1679533389061601,0.0,0.23038387166503646,0.0,0.24312091804926989,0.0,0.0,0.167755800288124,0.12459458813114521,0.1679533389061601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3323603083216192,0.0,0.15519553834570934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1679533389061601,0.0,0.0,0.16470252846539385,0.167755800288124,0.14787502064698077,0.1679533389061601,0.16470252846539385,0.16436982160329655,0.2947282564250407,0.0,0.0,0.16470252846539385,0.0,0.12555927321977817,0.0,0.0,0.317831041370929,0.0,0.0,0.0,0.0
0.0,0.19393195383937148,0.0,0.0,0.0,0.0,0.0,0.0,0.19508028475517286,0.0,0.0,0.0,0.0,0.1945044722272555,0.0,0.0,0.0,0.19393195383937148,0.0,0.2660190899214141,0.0,0.1403631358673374,0.0,0.0,0.19370386042721333,0.14386657670190875,0.19393195383937148,0.0,0.0,0.19508028475517286,0.19330594363552436,0.0,0.3477325330565576,0.0,0.0,0.19330594363552436,0.0,0.0,0.0,0.19330594363552436,0.0,0.0,0.19330594363552436,0.0,0.0,0.0,0.19393195383937148,0.0,0.0,0.0,0.19370386042721333,0.1707479700307081,0.19393195383937148,0.0,0.0,0.3403161079882709,0.19508028475517286,0.0,0.0,0.19330594363552436,0.14498047693930044,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19680193530682172,0.0,0.0,0.0,0.0,0.19622104103546947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28320377755337345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19680193530682172,0.19501193501704595,0.0,0.0,0.0,0.0,0.19501193501704595,0.0,0.0,0.0,0.19501193501704595,0.0,0.0,0.19501193501704595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17225487954319535,0.0,0.0,0.19146914534270562,0.0,0.19680193530682172,0.0,0.0,0.19501193501704595,0.0,0.0,0.0,0.0,0.713175621479559,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4253000153715088,0.0,0.0,0.0,0.0,0.35571182968275417,0.25500424631863394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3680449633152935,0.0,0.0,0.2539546076839756,0.18861565259768545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49122449778584437,0.0,0.0,0.2539546076839756,0.22385838695392238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1900760266819293,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.2857197448017747,0.14505661188146657,0.0,0.14931189077998896,0.5028195320966035,0.0,0.0,0.0,0.0,0.0,0.0,0.14505661188146657,0.0,0.0,0.0,0.0,0.0,0.14734832181060692,0.0,0.14825839365606822,0.11011359048591252,0.0,0.0,0.0,0.14931189077998896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13715794731511582,0.0,0.5467788938023799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14825839365606822,0.261376512589429,0.0,0.0,0.0,0.0,0.14931189077998896,0.0,0.0,0.0,0.22193231022969914,0.0,0.14734832181060692,0.0,0.0,0.0,0.14734832181060692,0.0
0.0,0.13873275021512296,0.0,0.508563428243943,0.0,0.0,0.13557703687707875,0.0,0.13955422962041028,0.4699598409294341,0.0,0.0,0.0,0.13914231165627497,0.0,0.0,0.13557703687707875,0.13873275021512296,0.0,0.0,0.0,0.10041132202392808,0.13771898158090598,0.0,0.13856957944440582,0.1029175721419392,0.13873275021512296,0.0,0.0,0.13955422962041028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12819455686943262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13873275021512296,0.0,0.0,0.0,0.13856957944440582,0.36644299725299406,0.13873275021512296,0.0,0.0,0.0,0.13955422962041028,0.0,0.0,0.0,0.2074288418704723,0.0,0.13771898158090598,0.0,0.0,0.0,0.13771898158090598,0.0
0.0,0.152802733594836,0.0,0.0,0.1498451697560769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2733601974456578,0.0,0.0,0.152802733594836,0.0,0.41920316197165275,0.0,0.0,0.1516861506805576,0.0,0.15262301438816206,0.11335525558202178,0.152802733594836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152802733594836,0.0,0.0,0.1498451697560769,0.15262301438816206,0.0,0.152802733594836,0.1498451697560769,0.0,0.536283274184247,0.0,0.0,0.1498451697560769,0.0,0.2284658382038192,0.0,0.1516861506805576,0.0,0.0,0.0,0.1516861506805576,0.2733601974456578
0.0,0.13783462360839066,0.1353232707005458,0.0,0.0,0.26531890179368117,0.13469933969388,0.0,0.0,0.0,0.0,0.0,0.0,0.1382415336350294,0.0,0.0,0.13469933969388,0.13783462360839066,0.1353232707005458,0.3781392432351268,0.0,0.1995225605450493,0.0,0.0,0.13767250917087814,0.20450261091021374,0.13783462360839066,0.0,0.0,0.0,0.0,0.0,0.0,0.39123143385320547,0.0,0.0,0.0,0.0,0.12736465230699756,0.0,0.25386900672240514,0.0,0.0,0.0,0.0,0.0,0.13783462360839066,0.2662999887780692,0.0,0.0,0.13767250917087814,0.12135690748814297,0.13783462360839066,0.0,0.13489373084703674,0.0,0.0,0.2622207241914741,0.0,0.0,0.10304299561713837,0.0,0.0,0.0,0.2512230368980357,0.0,0.0,0.0
0.0,0.0,0.2025965439796445,0.0,0.20236224819794454,0.0,0.0,0.0,0.20757826574295699,0.34951806553737136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2025965439796445,0.0,0.0,0.0,0.0,0.0,0.0,0.15308350881093555,0.0,0.0,0.0,0.20757826574295699,0.0,0.0,0.0,0.0,0.3779236019477094,0.0,0.0,0.0,0.0,0.0,0.380074935517332,0.0,0.0,0.0,0.0,0.0,0.0,0.3986857331259976,0.0,0.20236224819794454,0.0,0.1816870810014795,0.0,0.20236224819794454,0.0,0.0,0.20757826574295699,0.0,0.20236224819794454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.26807133994815124,0.0,0.0,0.2628827017439382,0.0,0.261973599496023,0.0,0.0,0.0,0.0,0.0,0.0,0.2688627297544549,0.0,0.0,0.261973599496023,0.26807133994815124,0.0,0.0,0.0,0.19402338380217235,0.0,0.0,0.0,0.0,0.26807133994815124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24770853731912967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26807133994815124,0.0,0.0,0.2628827017439382,0.0,0.23602421474839008,0.26807133994815124,0.2628827017439382,0.0,0.0,0.0,0.0,0.2628827017439382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.2543096670741765,0.435295253685005,0.0,0.0,0.0,0.0,0.36407163306884893,0.0,0.0,0.0,0.2543096670741765,0.0,0.0,0.0,0.0,0.1883473076457259,0.0,0.0,0.2599229517537365,0.19304842553262802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2404619235611771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2599229517537365,0.0,0.0,0.0,0.0,0.0,0.0,0.4950674978855375,0.0,0.0,0.19454312077010794,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.2568379982790791,0.4396229325573806,0.0,0.0,0.0,0.0,0.36769121104753166,0.0,0.0,0.48767092353451463,0.2568379982790791,0.0,0.0,0.0,0.0,0.0,0.2608957119068982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2428525813443643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1964772566155956,0.0,0.2608957119068982,0.0,0.0,0.0,0.2608957119068982,0.0
0.3589245283653928,0.0,0.0,0.0,0.20316900430008192,0.0,0.2024664042534048,0.0,0.0,0.0,0.0,0.3913755324477444,0.0,0.0,0.0,0.0,0.2024664042534048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20693537147040697,0.1536938057213999,0.0,0.0,0.0,0.0,0.20651027380368592,0.0,0.0,0.0,0.0,0.20651027380368592,0.0,0.0,0.19144164507552175,0.20651027380368592,0.0,0.2962513589030372,0.20651027380368592,0.0,0.0,0.0,0.0,0.0,0.0,0.20316900430008192,0.20693537147040697,0.0,0.0,0.20316900430008192,0.0,0.0,0.0,0.0,0.20316900430008192,0.20651027380368592,0.1548837941857353,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.1494262684008544,0.0,0.0,0.0,0.0,0.0,0.15310056648452705,0.0,0.0,0.0,0.0,0.15264866421093917,0.5445615091326295,0.0,0.0,0.0,0.1494262684008544,0.20877390769538992,0.0,0.22031622151673286,0.0,0.0,0.0,0.11290763912352673,0.0,0.2774047711503637,0.0,0.15310056648452705,0.0,0.0,0.0,0.2160022180189752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13400437143400915,0.0,0.0,0.14895196315307965,0.0,0.15310056648452705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5445615091326295
0.0,0.0,0.19017328336661138,0.0,0.0,0.0,0.18929645702685757,0.0,0.19484952495463784,0.0,0.0,0.0,0.0,0.0,0.34652893127536916,0.0,0.18929645702685757,0.0,0.19017328336661138,0.26570441685126855,0.0,0.0,0.0,0.0,0.0,0.14369639742118312,0.0,0.0,0.0,0.19484952495463784,0.19307728269702126,0.0,0.0,0.0,0.0,0.19307728269702126,0.0,0.0,0.17898883162281481,0.19307728269702126,0.0,0.2769809284484978,0.19307728269702126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3399135492299792,0.19484952495463784,0.0,0.0,0.19307728269702126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34652893127536916
